# prerequisite	course	score	count_prereq	count_course	p_prereq	p_course
CHEM31A	PSYCH1	0.1240497581202488	2894.0	3600.0	0.18319934164714818	0.2278913717794518
PSYCH30	PSYCH45	0.12392241379310345	928.0	891.0	0.058745331392036464	0.05640311451541432
BIO42	PHYSICS45	0.12374581939799331	1196.0	1794.0	0.0757105779578401	0.11356586693676014
PHYSICS22	HUMBIO197	0.12360688956433637	987.0	886.0	0.062480217762866365	0.05608659872127619
HUMBIO3B	CHEM36	0.12342941611234294	1353.0	969.0	0.0856491738937773	0.06134076090396911
CHEM31B	<END>	0.12322834645669291	2540.0	15797.0	0.16079002342216878	1.0
CHEM33	CS106B	0.12315586914688903	3118.0	5006.0	0.1973792492245363	0.31689561309109326
CHEM31X	HUMBIO2A	0.12310151878497202	1251.0	1548.0	0.0791922516933595	0.09799328986516427
MED160	CHEM131	0.12298136645962733	805.0	1442.0	0.05095904285623853	0.09128315502943597
CS2C	CS107	0.12296983758700696	862.0	3393.0	0.05456732290941318	0.21478761790213333
MATH51	ECON102A	0.12288635469917421	5086.0	1589.0	0.3219598657973033	0.10058871937709692
MATH42	ECON50	0.12286995515695068	1115.0	1881.0	0.07058302209280243	0.11907324175476357
ENGR40M	CS161	0.12277580071174377	1124.0	1990.0	0.07115275052225106	0.12597328606697475
CS107	CS124	0.12231063955201886	3393.0	1046.0	0.21478761790213333	0.06621510413369627
CS145	CS109	0.12224938875305623	818.0	2672.0	0.05178198392099766	0.16914604038741532
MATH53	<END>	0.12209944751381216	1810.0	15797.0	0.11457871747800215	1.0
CHEM36	CS106A	0.1217750257997936	969.0	7270.0	0.06134076090396911	0.4602139646768374
CS221	CS142	0.12146892655367232	1062.0	1238.0	0.06722795467493828	0.07836931062860036
PHYSICS43	CS109	0.12145214521452145	3030.0	2672.0	0.19180857124770526	0.16914604038741532
HUMBIO3A	CHEM36	0.1212563915266618	1369.0	969.0	0.0866620244350193	0.06134076090396911
BIO44X	MED160	0.1212406015037594	1064.0	805.0	0.06735456099259353	0.05095904285623853
HUMBIO3B	CHEM135	0.12121212121212122	1353.0	981.0	0.0856491738937773	0.06210039880990061
MATH41	CME100	0.12100456621004566	876.0	2153.0	0.05545356713299994	0.1362917009558777
POLISCI1	CS106A	0.12091503267973856	918.0	7270.0	0.05811229980376021	0.4602139646768374
CHEM33	PHYSICS43	0.1209108402822322	3118.0	3030.0	0.1973792492245363	0.19180857124770526
MS&E472	ECON50	0.12064343163538874	2238.0	1881.0	0.14167246945622586	0.11907324175476357
PHYSICS43	CS106B	0.12046204620462046	3030.0	5006.0	0.19180857124770526	0.31689561309109326
EARTHSYS10	CS106A	0.12008281573498965	966.0	7270.0	0.06115085142748623	0.4602139646768374
CS145	CS110	0.1198044009779951	818.0	1927.0	0.05178198392099766	0.12198518706083433
CHEM36	PHYSICS43	0.1197110423116615	969.0	3030.0	0.06134076090396911	0.19180857124770526
ECON50	CS106B	0.11961722488038277	1881.0	5006.0	0.11907324175476357	0.31689561309109326
CHEM31X	HUMBIO2B	0.11910471622701839	1251.0	1520.0	0.0791922516933595	0.09622080141799076
CS1C	CS107	0.1188235294117647	1700.0	3393.0	0.10761537000696335	0.21478761790213333
CHEM33	PHYSICS41	0.11866581141757537	3118.0	3406.0	0.1973792492245363	0.21561055896689243
ENGR40	CS107	0.118562874251497	835.0	3393.0	0.052858137621067294	0.21478761790213333
ECON1	CS107	0.11856010568031704	3028.0	3393.0	0.19168196493005002	0.21478761790213333
HUMBIO3A	CHEM135	0.1183345507669832	1369.0	981.0	0.0866620244350193	0.06210039880990061
ENGR40M	CS107	0.11832740213523131	1124.0	3393.0	0.07115275052225106	0.21478761790213333
PHYSICS24	HUMBIO197	0.11832460732984293	955.0	886.0	0.060454516680382354	0.05608659872127619
MATH21	PHYSICS41	0.11818738518064911	1633.0	3406.0	0.10337405836551244	0.21561055896689243
CME102	ENGR30	0.11817553559087768	1447.0	833.0	0.09159967082357409	0.052731531303412044
CME102	ENGR40M	0.11817553559087768	1447.0	1124.0	0.09159967082357409	0.07115275052225106
CS103	CS124	0.11810786381440193	3319.0	1046.0	0.21010318414888904	0.06621510413369627
BIO42	PHYSICS44	0.11789297658862877	1196.0	890.0	0.0757105779578401	0.056339811356586694
ECON1A	STATS60	0.11783042394014963	1604.0	3270.0	0.1015382667595113	0.2070013293663354
PSYCH1	STATS60	0.11777777777777777	3600.0	3270.0	0.2278913717794518	0.2070013293663354
CS108	CS147	0.11770943796394485	943.0	870.0	0.059694878774450844	0.05507374818003418
CHEM36	MED160	0.11764705882352941	969.0	805.0	0.06134076090396911	0.05095904285623853
MATH21	CS106B	0.11757501530924679	1633.0	5006.0	0.10337405836551244	0.31689561309109326
MATH21	HUMBIO4A	0.11757501530924679	1633.0	1324.0	0.10337405836551244	0.08381338228777616
PSYCH30	PSYCH80	0.11745689655172414	928.0	871.0	0.058745331392036464	0.055137051338861806
ENGR40M	CS103	0.11743772241992882	1124.0	3319.0	0.07115275052225106	0.21010318414888904
BIO42	CS106A	0.11705685618729098	1196.0	7270.0	0.0757105779578401	0.4602139646768374
PHYSICS42	MATH53	0.11703958691910499	1162.0	1810.0	0.07355827055770083	0.11457871747800215
ENGR40M	CS110	0.11654804270462633	1124.0	1927.0	0.07115275052225106	0.12198518706083433
CS105	STATS60	0.11653116531165311	1476.0	3270.0	0.09343546242957523	0.2070013293663354
MATH21	HUMBIO4B	0.11635027556644213	1633.0	1299.0	0.10337405836551244	0.08223080331708552
PHYSICS42	CS107	0.11617900172117039	1162.0	3393.0	0.07355827055770083	0.21478761790213333
PHYSICS43	CS106A	0.11617161716171617	3030.0	7270.0	0.19180857124770526	0.4602139646768374
SPANLANG3	CS106A	0.11597938144329897	1552.0	7270.0	0.09824650250047477	0.4602139646768374
HUMBIO3A	<END>	0.1154127100073046	1369.0	15797.0	0.0866620244350193	1.0
ECON1B	MATH51	0.11534154535274356	893.0	5086.0	0.05652972083306957	0.3219598657973033
MATH41	BIO41	0.11529680365296803	876.0	1388.0	0.05545356713299994	0.08786478445274419
MATH42	CS107	0.1147982062780269	1115.0	3393.0	0.07058302209280243	0.21478761790213333
PHYSICS44	ENGR14	0.1146067415730337	890.0	1453.0	0.056339811356586694	0.09197948977653984
PHYSICS22	STATS60	0.11448834853090173	987.0	3270.0	0.062480217762866365	0.2070013293663354
HUMBIO2B	BIO44X	0.11447368421052631	1520.0	1064.0	0.09622080141799076	0.06735456099259353
CS1C	MATH21	0.11411764705882353	1700.0	1633.0	0.10761537000696335	0.10337405836551244
CS181W	CS145	0.11397849462365592	930.0	818.0	0.058871937709691714	0.05178198392099766
HUMBIO4B	BIO44X	0.11393379522709776	1299.0	1064.0	0.08223080331708552	0.06735456099259353
CHEM31X	MATH53	0.1135091926458833	1251.0	1810.0	0.0791922516933595	0.11457871747800215
ECON1A	MATH53	0.11346633416458853	1604.0	1810.0	0.1015382667595113	0.11457871747800215
PHYSICS43	CS107	0.1132013201320132	3030.0	3393.0	0.19180857124770526	0.21478761790213333
PHYSICS46	PHYSICS41	0.11316113161131611	813.0	3406.0	0.05146546812685953	0.21561055896689243
BIO41	PHYSICS45	0.11311239193083573	1388.0	1794.0	0.08786478445274419	0.11356586693676014
CS142	CS181W	0.11308562197092084	1238.0	930.0	0.07836931062860036	0.058871937709691714
UAR56	STATS60	0.11299435028248588	1593.0	3270.0	0.10084193201240742	0.2070013293663354
CHEM31B	PHYSICS41	0.11299212598425197	2540.0	3406.0	0.16079002342216878	0.21561055896689243
BIO42	STATS60	0.112876254180602	1196.0	3270.0	0.0757105779578401	0.2070013293663354
CS106B	PHYSICS43	0.11286456252497004	5006.0	3030.0	0.31689561309109326	0.19180857124770526
ME110	PHYSICS41	0.1128254580520733	1037.0	3406.0	0.06564537570424764	0.21561055896689243
PHYSICS42	CS103	0.11273666092943202	1162.0	3319.0	0.07355827055770083	0.21010318414888904
CS109	CS103	0.1126497005988024	2672.0	3319.0	0.16914604038741532	0.21010318414888904
ECON50	MS&E180	0.11217437533227007	1881.0	1010.0	0.11907324175476357	0.06393619041590175
HUMBIO4A	BIO44X	0.11178247734138973	1324.0	1064.0	0.08381338228777616	0.06735456099259353
SPANLANG2	CS106A	0.11171662125340599	1101.0	7270.0	0.06969677786921567	0.4602139646768374
ENGR30	PHYSICS43	0.11164465786314526	833.0	3030.0	0.052731531303412044	0.19180857124770526
HUMBIO4B	CHEM130	0.11162432640492687	1299.0	1268.0	0.08223080331708552	0.08026840539342914
PHYSICS41	CHEM33	0.11156782149148561	3406.0	3118.0	0.21561055896689243	0.1973792492245363
CS145	CS108	0.11124694376528117	818.0	943.0	0.05178198392099766	0.059694878774450844
PHYSICS44	CHEM131	0.11123595505617978	890.0	1442.0	0.056339811356586694	0.09128315502943597
CHEM31X	PHYSICS45	0.1111111111111111	1251.0	1794.0	0.0791922516933595	0.11356586693676014
CME100	CHEM35	0.1110078959591268	2153.0	2092.0	0.1362917009558777	0.13243020826739255
ME101	PHYSICS41	0.11077844311377245	1336.0	3406.0	0.08457302019370766	0.21561055896689243
PHYSICS46	ENGR14	0.11070110701107011	813.0	1453.0	0.05146546812685953	0.09197948977653984
PHYSICS46	ENGR30	0.11070110701107011	813.0	833.0	0.05146546812685953	0.052731531303412044
CHEM31B	CS106B	0.11062992125984251	2540.0	5006.0	0.16079002342216878	0.31689561309109326
PHYSICS21	HUMBIO197	0.11052631578947368	1140.0	886.0	0.07216560106349307	0.05608659872127619
HUMBIO2A	BIO44X	0.11046511627906977	1548.0	1064.0	0.09799328986516427	0.06735456099259353
CHEM31X	CHEM131	0.11031175059952038	1251.0	1442.0	0.0791922516933595	0.09128315502943597
CHEM131	MED160	0.11026352288488211	1442.0	805.0	0.09128315502943597	0.05095904285623853
ME101	ENGR30	0.11002994011976049	1336.0	833.0	0.08457302019370766	0.052731531303412044
ECON1	CS103	0.1096433289299868	3028.0	3319.0	0.19168196493005002	0.21010318414888904
CHEM35	CS106A	0.10946462715105162	2092.0	7270.0	0.13243020826739255	0.4602139646768374
MATH42	HUMBIO3A	0.10941704035874439	1115.0	1369.0	0.07058302209280243	0.0866620244350193
MATH20	CHEM35	0.10934744268077601	1701.0	2092.0	0.10767867316579097	0.13243020826739255
MATH52	CS106A	0.10933940774487472	1317.0	7270.0	0.08337026017598279	0.4602139646768374
MATH52	CS110	0.10933940774487472	1317.0	1927.0	0.08337026017598279	0.12198518706083433
PHYSICS42	BIO42	0.10929432013769363	1162.0	1196.0	0.07355827055770083	0.0757105779578401
PSYCH50	PSYCH70	0.109284332688588	1034.0	1227.0	0.06545546622776477	0.07767297588149649
CHEM35	BIO41	0.1089866156787763	2092.0	1388.0	0.13243020826739255	0.08786478445274419
ME110	CS106A	0.10896817743490839	1037.0	7270.0	0.06564537570424764	0.4602139646768374
CHEM131	CS106A	0.108876560332871	1442.0	7270.0	0.09128315502943597	0.4602139646768374
HUMBIO3A	BIO44X	0.10883856829802775	1369.0	1064.0	0.0866620244350193	0.06735456099259353
HUMBIO4A	CHEM130	0.10876132930513595	1324.0	1268.0	0.08381338228777616	0.08026840539342914
BIO42	BIO44X	0.10869565217391304	1196.0	1064.0	0.0757105779578401	0.06735456099259353
HUMBIO3B	BIO44X	0.10864745011086474	1353.0	1064.0	0.0856491738937773	0.06735456099259353
MATH19	ECON1	0.10803511141120864	1481.0	3028.0	0.09375197822371337	0.19168196493005002
CHEM31X	CS107	0.1079136690647482	1251.0	3393.0	0.0791922516933595	0.21478761790213333
CHEM31A	CS106B	0.1078092605390463	2894.0	5006.0	0.18319934164714818	0.31689561309109326
PSYCH30	PSYCH70	0.10775862068965517	928.0	1227.0	0.058745331392036464	0.07767297588149649
PSYCH45	PSYCH30	0.10774410774410774	891.0	928.0	0.05640311451541432	0.058745331392036464
MATH42	HUMBIO3B	0.10762331838565023	1115.0	1353.0	0.07058302209280243	0.0856491738937773
PHYSICS22	CHEM131	0.10739614994934144	987.0	1442.0	0.062480217762866365	0.09128315502943597
HUMBIO2B	CHEM36	0.10723684210526316	1520.0	969.0	0.09622080141799076	0.06134076090396911
PHYSICS23	CHEM130	0.10714285714285714	1204.0	1268.0	0.0762170032284611	0.08026840539342914
CME102	CHEM33	0.10711817553559087	1447.0	3118.0	0.09159967082357409	0.1973792492245363
CS2C	PSYCH1	0.10672853828306264	862.0	3600.0	0.05456732290941318	0.2278913717794518
EARTHSYS10	ECON1	0.10662525879917184	966.0	3028.0	0.06115085142748623	0.19168196493005002
CHEM130	BIO150	0.10646687697160884	1268.0	1197.0	0.08026840539342914	0.07577388111666772
HUMBIO3B	CHEM130	0.10643015521064302	1353.0	1268.0	0.0856491738937773	0.08026840539342914
CHEM31X	PSYCH1	0.10631494804156674	1251.0	3600.0	0.0791922516933595	0.2278913717794518
PHYSICS23	STATS60	0.10631229235880399	1204.0	3270.0	0.0762170032284611	0.2070013293663354
BIO44X	HUMBIO4B	0.106203007518797	1064.0	1299.0	0.06735456099259353	0.08223080331708552
PHYSICS24	CHEM135	0.10575916230366492	955.0	981.0	0.060454516680382354	0.06210039880990061
HUMBIO3B	<END>	0.10569105691056911	1353.0	15797.0	0.0856491738937773	1.0
CHEM130	HUMBIO197	0.1056782334384858	1268.0	886.0	0.08026840539342914	0.05608659872127619
CHEM130	STATS60	0.1056782334384858	1268.0	3270.0	0.08026840539342914	0.2070013293663354
ENGR30	ENGR40	0.1056422569027611	833.0	835.0	0.052731531303412044	0.052858137621067294
MATH52	CS161	0.10554290053151101	1317.0	1990.0	0.08337026017598279	0.12597328606697475
ENGR40	CS145	0.10538922155688622	835.0	818.0	0.052858137621067294	0.05178198392099766
ENGR14	ME110	0.10529938059187888	1453.0	1037.0	0.09197948977653984	0.06564537570424764
HUMBIO2A	CHEM36	0.10529715762273902	1548.0	969.0	0.09799328986516427	0.06134076090396911
PSYCH1	HUMBIO2A	0.10527777777777778	3600.0	1548.0	0.2278913717794518	0.09799328986516427
BIO44X	HUMBIO4A	0.10526315789473684	1064.0	1324.0	0.06735456099259353	0.08381338228777616
PHYSICS21	STATS60	0.10526315789473684	1140.0	3270.0	0.07216560106349307	0.2070013293663354
BIO41	CHEM36	0.10518731988472622	1388.0	969.0	0.08786478445274419	0.06134076090396911
CS145	CS221	0.10513447432762836	818.0	1062.0	0.05178198392099766	0.06722795467493828
MATH41	PSYCH1	0.1050228310502283	876.0	3600.0	0.05545356713299994	0.2278913717794518
PHYSICS41	PHYSICS46	0.10481503229594832	3406.0	813.0	0.21561055896689243	0.05146546812685953
ME101	<END>	0.10479041916167664	1336.0	15797.0	0.08457302019370766	1.0
ME101	CS106A	0.10479041916167664	1336.0	7270.0	0.08457302019370766	0.4602139646768374
BIO41	CS106B	0.10446685878962536	1388.0	5006.0	0.08786478445274419	0.31689561309109326
CS2C	CS103	0.10440835266821345	862.0	3319.0	0.05456732290941318	0.21010318414888904
CS107	CS147	0.10433244916003537	3393.0	870.0	0.21478761790213333	0.05507374818003418
CS181W	CS124	0.1043010752688172	930.0	1046.0	0.058871937709691714	0.06621510413369627
PSYCH1	MATH51	0.10416666666666667	3600.0	5086.0	0.2278913717794518	0.3219598657973033
MATH20	PHYSICS41	0.10405643738977072	1701.0	3406.0	0.10767867316579097	0.21561055896689243
HUMBIO197	STATS60	0.1038374717832957	886.0	3270.0	0.05608659872127619	0.2070013293663354
DANCE46	CS109	0.1038107752956636	1522.0	2672.0	0.09634740773564601	0.16914604038741532
CS110	CS103	0.10378827192527244	1927.0	3319.0	0.12198518706083433	0.21010318414888904
BIO41	MED160	0.1037463976945245	1388.0	805.0	0.08786478445274419	0.05095904285623853
MATH42	PSYCH1	0.1031390134529148	1115.0	3600.0	0.07058302209280243	0.2278913717794518
HUMBIO3A	CHEM130	0.10299488677867057	1369.0	1268.0	0.0866620244350193	0.08026840539342914
BIO42	BIO150	0.1028428093645485	1196.0	1197.0	0.0757105779578401	0.07577388111666772
PSYCH1	HUMBIO2B	0.10277777777777777	3600.0	1520.0	0.2278913717794518	0.09622080141799076
CHEM33	<END>	0.10262989095574086	3118.0	15797.0	0.1973792492245363	1.0
EARTHSYS10	MATH51	0.10248447204968944	966.0	5086.0	0.06115085142748623	0.3219598657973033
CS1C	CHEM35	0.10235294117647059	1700.0	2092.0	0.10761537000696335	0.13243020826739255
CS1C	CS103	0.10235294117647059	1700.0	3319.0	0.10761537000696335	0.21010318414888904
CS147	CS181W	0.10229885057471265	870.0	930.0	0.05507374818003418	0.058871937709691714
CS124	CS181W	0.1022944550669216	1046.0	930.0	0.06621510413369627	0.058871937709691714
CS181W	CS108	0.10215053763440861	930.0	943.0	0.058871937709691714	0.059694878774450844
HUMBIO3B	STATS60	0.10199556541019955	1353.0	3270.0	0.0856491738937773	0.2070013293663354
ECON102A	CS106A	0.10195091252359975	1589.0	7270.0	0.10058871937709692	0.4602139646768374
CHEM31A	PHYSICS43	0.1019350380096752	2894.0	3030.0	0.18319934164714818	0.19180857124770526
DANCE46	CS107	0.10183968462549277	1522.0	3393.0	0.09634740773564601	0.21478761790213333
CS103	CS145	0.10183790298282615	3319.0	818.0	0.21010318414888904	0.05178198392099766
ENGR40	CS142	0.10179640718562874	835.0	1238.0	0.052858137621067294	0.07836931062860036
CS221	CS181W	0.1016949152542373	1062.0	930.0	0.06722795467493828	0.058871937709691714
CHEM33	BIO44X	0.10166773572803078	3118.0	1064.0	0.1973792492245363	0.06735456099259353
<BEGIN>	CS1C	0.10166487307716655	15797.0	1700.0	1.0	0.10761537000696335
MATH41	ECON1	0.10159817351598173	876.0	3028.0	0.05545356713299994	0.19168196493005002
PHYSICS22	CS106A	0.10131712259371833	987.0	7270.0	0.062480217762866365	0.4602139646768374
CS181W	CS147	0.1010752688172043	930.0	870.0	0.058871937709691714	0.05507374818003418
CHEM130	PHYSICS44	0.10094637223974763	1268.0	890.0	0.08026840539342914	0.056339811356586694
<BEGIN>	UAR56	0.10065202253592455	15797.0	1593.0	1.0	0.10084193201240742
MED160	HUMBIO197	0.10062111801242236	805.0	886.0	0.05095904285623853	0.05608659872127619
PSYCH50	PSYCH80	0.10058027079303675	1034.0	871.0	0.06545546622776477	0.055137051338861806
CHEM131	BIO42	0.10055478502080444	1442.0	1196.0	0.09128315502943597	0.0757105779578401
MATH20	PSYCH1	0.10052910052910052	1701.0	3600.0	0.10767867316579097	0.2278913717794518
MATH41	PHYSICS43	0.1004566210045662	876.0	3030.0	0.05545356713299994	0.19180857124770526
UAR56	SPANLANG3	0.10043942247332077	1593.0	1552.0	0.10084193201240742	0.09824650250047477
BIO42	MED160	0.10033444816053512	1196.0	805.0	0.0757105779578401	0.05095904285623853
PSYCH1	PSYC135	0.10027777777777777	3600.0	2621.0	0.2278913717794518	0.16591757928720643
BIO41	STATS60	0.10014409221902017	1388.0	3270.0	0.08786478445274419	0.2070013293663354
CHEM36	PHYSICS45	0.1001031991744066	969.0	1794.0	0.06134076090396911	0.11356586693676014
CS147	CS145	0.1	870.0	818.0	0.05507374818003418	0.05178198392099766
CS181W	CS221	0.1	930.0	1062.0	0.058871937709691714	0.06722795467493828
PHYSICS44	CHEM130	0.1	890.0	1268.0	0.056339811356586694	0.08026840539342914
CHEM135	PHYSICS22	0.0998980632008155	981.0	987.0	0.06210039880990061	0.062480217762866365
CME100	ENGR40M	0.09939619136089178	2153.0	1124.0	0.1362917009558777	0.07115275052225106
EARTHSYS10	PHYSICS41	0.09937888198757763	966.0	3406.0	0.06115085142748623	0.21561055896689243
HUMBIO2B	PSYCH1	0.0993421052631579	1520.0	3600.0	0.09622080141799076	0.2278913717794518
<BEGIN>	PHYSICS43	0.09932265620054441	15797.0	3030.0	1.0	0.19180857124770526
MS&E472	ECON1	0.09919571045576407	2238.0	3028.0	0.14167246945622586	0.19168196493005002
CHEM31X	PHYSICS44	0.0991207034372502	1251.0	890.0	0.0791922516933595	0.056339811356586694
CS105	CS106A	0.0989159891598916	1476.0	7270.0	0.09343546242957523	0.4602139646768374
CHEM135	MED160	0.09887869520897044	981.0	805.0	0.06210039880990061	0.05095904285623853
CS147	CS221	0.09885057471264368	870.0	1062.0	0.05507374818003418	0.06722795467493828
HUMBIO2A	PSYCH1	0.09883720930232558	1548.0	3600.0	0.09799328986516427	0.2278913717794518
MATH20	CME100	0.09876543209876543	1701.0	2153.0	0.10767867316579097	0.1362917009558777
HUMBIO2B	MED160	0.09868421052631579	1520.0	805.0	0.09622080141799076	0.05095904285623853
CHEM130	PHYSICS21	0.09858044164037855	1268.0	1140.0	0.08026840539342914	0.07216560106349307
DANCE46	CS103	0.09855453350854139	1522.0	3319.0	0.09634740773564601	0.21010318414888904
CHEM131	PHYSICS41	0.09847434119278779	1442.0	3406.0	0.09128315502943597	0.21561055896689243
CS109	CS147	0.09842814371257486	2672.0	870.0	0.16914604038741532	0.05507374818003418
CHEM31B	PHYSICS43	0.0984251968503937	2540.0	3030.0	0.16079002342216878	0.19180857124770526
PHYSICS46	CS103	0.0984009840098401	813.0	3319.0	0.05146546812685953	0.21010318414888904
ECON51	MS&E180	0.09819324430479183	1273.0	1010.0	0.08058492118756726	0.06393619041590175
HUMBIO2A	MED160	0.09819121447028424	1548.0	805.0	0.09799328986516427	0.05095904285623853
MED160	STATS60	0.09813664596273292	805.0	3270.0	0.05095904285623853	0.2070013293663354
CME102	BIO41	0.09813407049067036	1447.0	1388.0	0.09159967082357409	0.08786478445274419
PHYSICS41	CS109	0.09806224310041103	3406.0	2672.0	0.21561055896689243	0.16914604038741532
BIO41	PHYSICS44	0.09798270893371758	1388.0	890.0	0.08786478445274419	0.056339811356586694
HUMBIO3A	STATS60	0.09788166544923302	1369.0	3270.0	0.0866620244350193	0.2070013293663354
BIO42	PHYSICS46	0.09782608695652174	1196.0	813.0	0.0757105779578401	0.05146546812685953
PHYSICS41	MATH53	0.09776864357017029	3406.0	1810.0	0.21561055896689243	0.11457871747800215
CS109	CS108	0.09767964071856287	2672.0	943.0	0.16914604038741532	0.059694878774450844
MATH20	CS106B	0.0975896531452087	1701.0	5006.0	0.10767867316579097	0.31689561309109326
<BEGIN>	CME100	0.09755016775337089	15797.0	2153.0	1.0	0.1362917009558777
CHEM35	CHEM135	0.09751434034416825	2092.0	981.0	0.13243020826739255	0.06210039880990061
PHYSICS41	ME101	0.09747504403992954	3406.0	1336.0	0.21561055896689243	0.08457302019370766
UAR56	CS2C	0.0973006905210295	1593.0	862.0	0.10084193201240742	0.05456732290941318
PHYSICS46	MATH53	0.0971709717097171	813.0	1810.0	0.05146546812685953	0.11457871747800215
PHYSICS43	ME101	0.09702970297029703	3030.0	1336.0	0.19180857124770526	0.08457302019370766
ENGR40	CS103	0.09700598802395209	835.0	3319.0	0.052858137621067294	0.21010318414888904
POLISCI1	ECON50	0.09694989106753812	918.0	1881.0	0.05811229980376021	0.11907324175476357
CS109	CS107	0.09693113772455089	2672.0	3393.0	0.16914604038741532	0.21478761790213333
CHEM135	PHYSICS21	0.09683995922528033	981.0	1140.0	0.06210039880990061	0.07216560106349307
MATH21	PHYSICS43	0.09675443968156766	1633.0	3030.0	0.10337405836551244	0.19180857124770526
CME102	CS110	0.0967519004837595	1447.0	1927.0	0.09159967082357409	0.12198518706083433
PSYCH50	BIO150	0.09671179883945841	1034.0	1197.0	0.06545546622776477	0.07577388111666772
STS1	PSYC135	0.09648127128263337	881.0	2621.0	0.055770082927138066	0.16591757928720643
ENGR14	CS106A	0.09635237439779766	1453.0	7270.0	0.09197948977653984	0.4602139646768374
CS2C	PSYC135	0.0962877030162413	862.0	2621.0	0.05456732290941318	0.16591757928720643
CHEM130	PHYSICS22	0.09621451104100946	1268.0	987.0	0.08026840539342914	0.062480217762866365
MATH53	CS110	0.09613259668508287	1810.0	1927.0	0.11457871747800215	0.12198518706083433
CHEM36	HUMBIO197	0.09597523219814241	969.0	886.0	0.06134076090396911	0.05608659872127619
MATH42	ECON102A	0.09596412556053811	1115.0	1589.0	0.07058302209280243	0.10058871937709692
MATH42	STATS60	0.09596412556053811	1115.0	3270.0	0.07058302209280243	0.2070013293663354
PHYSICS46	CHEM130	0.0959409594095941	813.0	1268.0	0.05146546812685953	0.08026840539342914
CS1C	HUMBIO2A	0.09588235294117647	1700.0	1548.0	0.10761537000696335	0.09799328986516427
POLISCI1	PSYC135	0.09586056644880174	918.0	2621.0	0.05811229980376021	0.16591757928720643
MATH52	PHYSICS45	0.09567198177676538	1317.0	1794.0	0.08337026017598279	0.11356586693676014
MATH53	CS161	0.09558011049723757	1810.0	1990.0	0.11457871747800215	0.12597328606697475
CS103	CS147	0.0955106959927689	3319.0	870.0	0.21010318414888904	0.05507374818003418
PHYSICS44	CS103	0.09550561797752809	890.0	3319.0	0.056339811356586694	0.21010318414888904
CME102	ME101	0.09536973047684866	1447.0	1336.0	0.09159967082357409	0.08457302019370766
PHYSICS45	CS107	0.09531772575250837	1794.0	3393.0	0.11356586693676014	0.21478761790213333
PSYCH80	PSYCH70	0.09529276693455797	871.0	1227.0	0.055137051338861806	0.07767297588149649
MATH42	CHEM131	0.09506726457399103	1115.0	1442.0	0.07058302209280243	0.09128315502943597
MATH42	ECON1	0.09506726457399103	1115.0	3028.0	0.07058302209280243	0.19168196493005002
CHEM36	BIO150	0.09494324045407637	969.0	1197.0	0.06134076090396911	0.07577388111666772
ME103D	STATS60	0.09479166666666666	960.0	3270.0	0.06077103247452048	0.2070013293663354
CME100	CS109	0.09475150952159778	2153.0	2672.0	0.1362917009558777	0.16914604038741532
PHYSICS23	HUMBIO197	0.0946843853820598	1204.0	886.0	0.0762170032284611	0.05608659872127619
CME102	BIO42	0.09467864547339323	1447.0	1196.0	0.09159967082357409	0.0757105779578401
CHEM130	CS106A	0.0946372239747634	1268.0	7270.0	0.08026840539342914	0.4602139646768374
BIO41	CHEM135	0.09438040345821326	1388.0	981.0	0.08786478445274419	0.06210039880990061
CHEM131	PHYSICS44	0.09431345353675451	1442.0	890.0	0.09128315502943597	0.056339811356586694
CHEM131	PHYSICS45	0.09431345353675451	1442.0	1794.0	0.09128315502943597	0.11356586693676014
EARTHSYS10	STATS60	0.09420289855072464	966.0	3270.0	0.06115085142748623	0.2070013293663354
ECON50	CS106A	0.09409888357256778	1881.0	7270.0	0.11907324175476357	0.4602139646768374
ECON1B	STATS60	0.0940649496080627	893.0	3270.0	0.05652972083306957	0.2070013293663354
CHEM36	BIO41	0.09391124871001032	969.0	1388.0	0.06134076090396911	0.08786478445274419
PHYSICS21	CHEM131	0.09385964912280702	1140.0	1442.0	0.07216560106349307	0.09128315502943597
PHYSICS43	CS110	0.09372937293729373	3030.0	1927.0	0.19180857124770526	0.12198518706083433
CHEM35	PHYSICS45	0.09369024856596558	2092.0	1794.0	0.13243020826739255	0.11356586693676014
ENGR30	<END>	0.0936374549819928	833.0	15797.0	0.052731531303412044	1.0
MATH41	CS103	0.09360730593607305	876.0	3319.0	0.05545356713299994	0.21010318414888904
MATH41	CS107	0.09360730593607305	876.0	3393.0	0.05545356713299994	0.21478761790213333
SPANLANG2	CS106B	0.09355131698455948	1101.0	5006.0	0.06969677786921567	0.31689561309109326
UAR56	PHYSICS43	0.09353421217827998	1593.0	3030.0	0.10084193201240742	0.19180857124770526
ME203	STATS60	0.09341199606686332	1017.0	3270.0	0.06437931252769513	0.2070013293663354
MS&E472	PHYSICS41	0.0933869526362824	2238.0	3406.0	0.14167246945622586	0.21561055896689243
PHYSICS21	CS106A	0.09298245614035087	1140.0	7270.0	0.07216560106349307	0.4602139646768374
CS110	CS147	0.09289050337311884	1927.0	870.0	0.12198518706083433	0.05507374818003418
ENGR40M	ME203	0.09252669039145907	1124.0	1017.0	0.07115275052225106	0.06437931252769513
CS181W	CS109	0.09247311827956989	930.0	2672.0	0.058871937709691714	0.16914604038741532
