is_internal	prereq	department	count	p	role	course	department	count	p	role	weight
external	BIO42	BIO	1196.0	0.0757105779578401	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.1505016722408027	
external	BIO44X	BIO	1064.0	0.06735456099259353	0	PHYSICS21	PHYSICS	1140.0	0.07216560106349307	0	0.14943609022556392	
external	MED160	MED	805.0	0.05095904285623853	0	PHYSICS24	PHYSICS	955.0	0.060454516680382354	0	0.14906832298136646	
internal	PHYSICS46	PHYSICS	813.0	0.05146546812685953	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.14883148831488316	
external	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	CS107	CS	3393.0	0.21478761790213333	0	0.14856136230182032	
external	ENGR40	ENGR	835.0	0.052858137621067294	0	ME203	ME	1017.0	0.06437931252769513	0	0.14850299401197606	
external	CS103	CS	3319.0	0.21010318414888904	0	<END>	special	15797.0	1.0	0	0.14793612533895753	
external	MS&E472	MS&E	2238.0	0.14167246945622586	0	CS106A	CS	7270.0	0.4602139646768374	0	0.1478999106344951	
external	PHYSICS46	PHYSICS	813.0	0.05146546812685953	0	<END>	special	15797.0	1.0	0	0.14760147601476015	
external	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	ME101	ME	1336.0	0.08457302019370766	0	0.14715719063545152	
external	MS&E472	MS&E	2238.0	0.14167246945622586	0	CS103	CS	3319.0	0.21010318414888904	0	0.14700625558534405	
external	MATH20	MATH	1701.0	0.10767867316579097	0	<END>	special	15797.0	1.0	0	0.14697236919459142	
internal	ME101	ME	1336.0	0.08457302019370766	0	ME110	ME	1037.0	0.06564537570424764	0	0.1467065868263473	
external	MATH41	MATH	876.0	0.05545356713299994	0	HUMBIO2A	HUMBIO	1548.0	0.09799328986516427	0	0.1461187214611872	
external	MATH51	MATH	5086.0	0.3219598657973033	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.1460872984663783	
internal	PSYCH50	PSYCH	1034.0	0.06545546622776477	0	PSYCH45	PSYCH	891.0	0.05640311451541432	0	0.14603481624758222	
external	UAR56	UAR	1593.0	0.10084193201240742	0	HUMBIO2A	HUMBIO	1548.0	0.09799328986516427	0	0.14563716258631512	
internal	ME110	ME	1037.0	0.06564537570424764	0	ME101	ME	1336.0	0.08457302019370766	0	0.14561234329797493	
external	BIO42	BIO	1196.0	0.0757105779578401	0	PHYSICS22	PHYSICS	987.0	0.062480217762866365	0	0.1454849498327759	
external	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	CS106B	CS	5006.0	0.31689561309109326	0	0.1454849498327759	
external	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	ME203	ME	1017.0	0.06437931252769513	0	0.1454849498327759	
internal	ENGR30	ENGR	833.0	0.052731531303412044	0	ENGR14	ENGR	1453.0	0.09197948977653984	0	0.1452581032412965	
external	ECON102A	ECON	1589.0	0.10058871937709692	0	<END>	special	15797.0	1.0	0	0.144745122718691	
external	MATH51	MATH	5086.0	0.3219598657973033	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.14471097129374755	
external	BIO42	BIO	1196.0	0.0757105779578401	0	PHYSICS21	PHYSICS	1140.0	0.07216560106349307	0	0.14464882943143811	
external	MATH51	MATH	5086.0	0.3219598657973033	0	CHEM33	CHEM	3118.0	0.1973792492245363	0	0.14451435312622887	
internal	CS106B	CS	5006.0	0.31689561309109326	0	CS110	CS	1927.0	0.12198518706083433	0	0.14382740711146624	
external	POLISCI1	POLISCI	918.0	0.05811229980376021	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.1437908496732026	
external	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	ME103D	ME	960.0	0.06077103247452048	0	0.14325529542920848	
internal	CS108	CS	943.0	0.059694878774450844	0	CS221	CS	1062.0	0.06722795467493828	0	0.14316012725344646	
external	MATH53	MATH	1810.0	0.11457871747800215	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.1430939226519337	
external	CS1C	CS	1700.0	0.10761537000696335	0	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	0.14294117647058824	
external	MATH20	MATH	1701.0	0.10767867316579097	0	HUMBIO3A	HUMBIO	1369.0	0.0866620244350193	0	0.14285714285714285	
external	ME110	ME	1037.0	0.06564537570424764	0	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	0.14271938283510124	
external	ENGR40	ENGR	835.0	0.052858137621067294	0	ME103D	ME	960.0	0.06077103247452048	0	0.14251497005988023	
internal	CS181W	CS	930.0	0.058871937709691714	0	CS142	CS	1238.0	0.07836931062860036	0	0.14193548387096774	
external	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	ENGR14	ENGR	1453.0	0.09197948977653984	0	0.1419141914191419	
external	UAR56	UAR	1593.0	0.10084193201240742	0	CS106B	CS	5006.0	0.31689561309109326	0	0.1418706842435656	
external	MATH41	MATH	876.0	0.05545356713299994	0	HUMBIO2B	HUMBIO	1520.0	0.09622080141799076	0	0.1415525114155251	
external	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	CS103	CS	3319.0	0.21010318414888904	0	0.14151497357604229	
external	ME101	ME	1336.0	0.08457302019370766	0	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	0.14146706586826346	
external	UAR56	UAR	1593.0	0.10084193201240742	0	HUMBIO2B	HUMBIO	1520.0	0.09622080141799076	0	0.14124293785310735	
internal	HUMBIO3B	HUMBIO	1353.0	0.0856491738937773	0	HUMBIO197	HUMBIO	886.0	0.05608659872127619	0	0.14116777531411678	
external	CHEM31A	CHEM	2894.0	0.18319934164714818	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.1409813407049067	
external	ECON1A	ECON	1604.0	0.1015382667595113	0	CS106B	CS	5006.0	0.31689561309109326	0	0.14089775561097256	
external	CS106A	CS	7270.0	0.4602139646768374	0	MATH51	MATH	5086.0	0.3219598657973033	0	0.14085281980742778	
external	MATH20	MATH	1701.0	0.10767867316579097	0	HUMBIO3B	HUMBIO	1353.0	0.0856491738937773	0	0.1405055849500294	
external	BIO41	BIO	1388.0	0.08786478445274419	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.14048991354466858	
external	PHYSICS44	PHYSICS	890.0	0.056339811356586694	0	BIO41	BIO	1388.0	0.08786478445274419	0	0.1404494382022472	
internal	CS2C	CS	862.0	0.05456732290941318	0	CS106B	CS	5006.0	0.31689561309109326	0	0.14037122969837587	
external	PHYSICS21	PHYSICS	1140.0	0.07216560106349307	0	CHEM130	CHEM	1268.0	0.08026840539342914	0	0.14035087719298245	
external	PHYSICS44	PHYSICS	890.0	0.056339811356586694	0	CS106A	CS	7270.0	0.4602139646768374	0	0.1393258426966292	
internal	CS161	CS	1990.0	0.12597328606697475	0	CS145	CS	818.0	0.05178198392099766	0	0.13919597989949747	
external	ECON1	ECON	3028.0	0.19168196493005002	0	<END>	special	15797.0	1.0	0	0.13903566710700133	
external	MATH21	MATH	1633.0	0.10337405836551244	0	HUMBIO2A	HUMBIO	1548.0	0.09799328986516427	0	0.13900796080832822	
internal	CS142	CS	1238.0	0.07836931062860036	0	CS109	CS	2672.0	0.16914604038741532	0	0.13893376413570274	
external	CHEM135	CHEM	981.0	0.06210039880990061	0	HUMBIO197	HUMBIO	886.0	0.05608659872127619	0	0.13863404689092762	
external	MATH42	MATH	1115.0	0.07058302209280243	0	CME100	CME	2153.0	0.1362917009558777	0	0.13811659192825113	
internal	CS147	CS	870.0	0.05507374818003418	0	CS108	CS	943.0	0.059694878774450844	0	0.13793103448275862	
external	ENGR40	ENGR	835.0	0.052858137621067294	0	ME80	ME	935.0	0.05918845350382984	0	0.1377245508982036	
external	HUMBIO4A	HUMBIO	1324.0	0.08381338228777616	0	<END>	special	15797.0	1.0	0	0.13746223564954682	
external	HUMBIO4B	HUMBIO	1299.0	0.08223080331708552	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.13702848344880678	
external	CME100	CME	2153.0	0.1362917009558777	0	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	0.13701811425917323	
internal	CS108	CS	943.0	0.059694878774450844	0	CS181W	CS	930.0	0.058871937709691714	0	0.13679745493107104	
external	<BEGIN>	special	15797.0	1.0	0	CHEM31B	CHEM	2540.0	0.16079002342216878	0	0.13667151990884346	
internal	HUMBIO3A	HUMBIO	1369.0	0.0866620244350193	0	HUMBIO197	HUMBIO	886.0	0.05608659872127619	0	0.13659605551497445	
external	CHEM135	CHEM	981.0	0.06210039880990061	0	PHYSICS24	PHYSICS	955.0	0.060454516680382354	0	0.1365953109072375	
internal	PHYSICS46	PHYSICS	813.0	0.05146546812685953	0	PHYSICS42	PHYSICS	1162.0	0.07355827055770083	0	0.13653136531365315	
external	CHEM130	CHEM	1268.0	0.08026840539342914	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.13643533123028392	
external	CHEM35	CHEM	2092.0	0.13243020826739255	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.13623326959847037	
external	UAR56	UAR	1593.0	0.10084193201240742	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.13559322033898305	
external	MED160	MED	805.0	0.05095904285623853	0	BIO44X	BIO	1064.0	0.06735456099259353	0	0.13540372670807455	
internal	CS109	CS	2672.0	0.16914604038741532	0	CS145	CS	818.0	0.05178198392099766	0	0.13510479041916168	
external	ENGR14	ENGR	1453.0	0.09197948977653984	0	<END>	special	15797.0	1.0	0	0.1348933241569167	
external	CS106A	CS	7270.0	0.4602139646768374	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.13480055020632736	
external	CHEM35	CHEM	2092.0	0.13243020826739255	0	MED160	MED	805.0	0.05095904285623853	0	0.13479923518164436	
external	MATH21	MATH	1633.0	0.10337405836551244	0	HUMBIO2B	HUMBIO	1520.0	0.09622080141799076	0	0.13472137170851195	
external	MATH42	MATH	1115.0	0.07058302209280243	0	HUMBIO2A	HUMBIO	1548.0	0.09799328986516427	0	0.13452914798206278	
external	MATH42	MATH	1115.0	0.07058302209280243	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.13452914798206278	
external	HUMBIO4A	HUMBIO	1324.0	0.08381338228777616	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.13444108761329304	
external	BIO44X	BIO	1064.0	0.06735456099259353	0	HUMBIO197	HUMBIO	886.0	0.05608659872127619	0	0.13439849624060152	
external	ENGR40	ENGR	835.0	0.052858137621067294	0	CS110	CS	1927.0	0.12198518706083433	0	0.1341317365269461	
internal	CS110	CS	1927.0	0.12198518706083433	0	CS181W	CS	930.0	0.058871937709691714	0	0.13388687078360145	
internal	CS124	CS	1046.0	0.06621510413369627	0	CS145	CS	818.0	0.05178198392099766	0	0.1338432122370937	
external	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	<END>	special	15797.0	1.0	0	0.13377926421404682	
external	ENGR14	ENGR	1453.0	0.09197948977653984	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.13351686166551963	
internal	CS110	CS	1927.0	0.12198518706083433	0	CS108	CS	943.0	0.059694878774450844	0	0.1333679294239751	
external	CME100	CME	2153.0	0.1362917009558777	0	ENGR14	ENGR	1453.0	0.09197948977653984	0	0.13330236878773805	
external	ENGR40	ENGR	835.0	0.052858137621067294	0	CS109	CS	2672.0	0.16914604038741532	0	0.13293413173652693	
external	MED160	MED	805.0	0.05095904285623853	0	HUMBIO4B	HUMBIO	1299.0	0.08223080331708552	0	0.13291925465838508	
internal	PHYSICS46	PHYSICS	813.0	0.05146546812685953	0	PHYSICS44	PHYSICS	890.0	0.056339811356586694	0	0.13284132841328414	
internal	CS221	CS	1062.0	0.06722795467493828	0	CS110	CS	1927.0	0.12198518706083433	0	0.1327683615819209	
external	CME102	CME	1447.0	0.09159967082357409	0	<END>	special	15797.0	1.0	0	0.1326883206634416	
external	CME102	CME	1447.0	0.09159967082357409	0	CHEM35	CHEM	2092.0	0.13243020826739255	0	0.1326883206634416	
external	PHYSICS44	PHYSICS	890.0	0.056339811356586694	0	BIO42	BIO	1196.0	0.0757105779578401	0	0.13258426966292136	
external	CS1C	CS	1700.0	0.10761537000696335	0	ECON1	ECON	3028.0	0.19168196493005002	0	0.1323529411764706	
internal	CS181W	CS	930.0	0.058871937709691714	0	CS110	CS	1927.0	0.12198518706083433	0	0.13225806451612904	
external	CHEM31X	CHEM	1251.0	0.0791922516933595	0	PHYSICS42	PHYSICS	1162.0	0.07355827055770083	0	0.13189448441247004	
external	MATH19	MATH	1481.0	0.09375197822371337	0	PSYC135	PSYC	2621.0	0.16591757928720643	0	0.13166779203241052	
external	HUMBIO4B	HUMBIO	1299.0	0.08223080331708552	0	<END>	special	15797.0	1.0	0	0.13163972286374134	
external	CHEM135	CHEM	981.0	0.06210039880990061	0	PHYSICS23	PHYSICS	1204.0	0.0762170032284611	0	0.13149847094801223	
internal	CS107	CS	3393.0	0.21478761790213333	0	CS221	CS	1062.0	0.06722795467493828	0	0.13144709696433834	
external	MATH42	MATH	1115.0	0.07058302209280243	0	BIO41	BIO	1388.0	0.08786478445274419	0	0.13094170403587443	
external	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	CS103	CS	3319.0	0.21010318414888904	0	0.1306930693069307	
external	CS106A	CS	7270.0	0.4602139646768374	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.13067400275103164	
external	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	<END>	special	15797.0	1.0	0	0.13065179095713447	
external	BIO44X	BIO	1064.0	0.06735456099259353	0	CHEM131	CHEM	1442.0	0.09128315502943597	0	0.13063909774436092	
external	CS1C	CS	1700.0	0.10761537000696335	0	MATH20	MATH	1701.0	0.10767867316579097	0	0.13058823529411764	
external	MATH21	MATH	1633.0	0.10337405836551244	0	HUMBIO3A	HUMBIO	1369.0	0.0866620244350193	0	0.13043478260869565	
external	MED160	MED	805.0	0.05095904285623853	0	HUMBIO4A	HUMBIO	1324.0	0.08381338228777616	0	0.13043478260869565	
external	PHYSICS44	PHYSICS	890.0	0.056339811356586694	0	CS106B	CS	5006.0	0.31689561309109326	0	0.1303370786516854	
external	CS106A	CS	7270.0	0.4602139646768374	0	<END>	special	15797.0	1.0	0	0.13012379642365887	
external	MATH42	MATH	1115.0	0.07058302209280243	0	HUMBIO2B	HUMBIO	1520.0	0.09622080141799076	0	0.13004484304932734	
external	<BEGIN>	special	15797.0	1.0	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.13002468823194277	
external	PHYSICS24	PHYSICS	955.0	0.060454516680382354	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.12984293193717278	
external	BIO41	BIO	1388.0	0.08786478445274419	0	CS106A	CS	7270.0	0.4602139646768374	0	0.12968299711815562	
internal	CHEM33	CHEM	3118.0	0.1973792492245363	0	CHEM130	CHEM	1268.0	0.08026840539342914	0	0.12957023733162285	
external	PHYSICS46	PHYSICS	813.0	0.05146546812685953	0	BIO42	BIO	1196.0	0.0757105779578401	0	0.12915129151291513	
external	MS&E472	MS&E	2238.0	0.14167246945622586	0	MATH51	MATH	5086.0	0.3219598657973033	0	0.1291331546023235	
external	MATH53	MATH	1810.0	0.11457871747800215	0	CS109	CS	2672.0	0.16914604038741532	0	0.1287292817679558	
internal	CS161	CS	1990.0	0.12597328606697475	0	CS181W	CS	930.0	0.058871937709691714	0	0.12864321608040202	
external	BIO42	BIO	1196.0	0.0757105779578401	0	CHEM36	CHEM	969.0	0.06134076090396911	0	0.12792642140468227	
external	MATH51	MATH	5086.0	0.3219598657973033	0	CS109	CS	2672.0	0.16914604038741532	0	0.12780180888714118	
external	PHYSICS24	PHYSICS	955.0	0.060454516680382354	0	CHEM130	CHEM	1268.0	0.08026840539342914	0	0.12774869109947645	
external	BIO41	BIO	1388.0	0.08786478445274419	0	PHYSICS22	PHYSICS	987.0	0.062480217762866365	0	0.12752161383285301	
internal	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	PHYSICS46	PHYSICS	813.0	0.05146546812685953	0	0.12739273927392739	
external	CME102	CME	1447.0	0.09159967082357409	0	CS109	CS	2672.0	0.16914604038741532	0	0.1271596406357982	
internal	CS124	CS	1046.0	0.06621510413369627	0	CS110	CS	1927.0	0.12198518706083433	0	0.12715105162523901	
external	CHEM31X	CHEM	1251.0	0.0791922516933595	0	CS103	CS	3319.0	0.21010318414888904	0	0.12709832134292565	
external	MATH21	MATH	1633.0	0.10337405836551244	0	HUMBIO3B	HUMBIO	1353.0	0.0856491738937773	0	0.1267605633802817	
external	CS1C	CS	1700.0	0.10761537000696335	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.1264705882352941	
internal	PSYCH80	PSYCH	871.0	0.055137051338861806	0	PSYCH45	PSYCH	891.0	0.05640311451541432	0	0.12629161882893225	
external	BIO42	BIO	1196.0	0.0757105779578401	0	CHEM131	CHEM	1442.0	0.09128315502943597	0	0.1262541806020067	
external	<BEGIN>	special	15797.0	1.0	0	ECON1	ECON	3028.0	0.19168196493005002	0	0.12622649870228525	
internal	CS161	CS	1990.0	0.12597328606697475	0	CS142	CS	1238.0	0.07836931062860036	0	0.12613065326633166	
external	<BEGIN>	special	15797.0	1.0	0	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	0.12609989238462999	
external	BIO41	BIO	1388.0	0.08786478445274419	0	PHYSICS21	PHYSICS	1140.0	0.07216560106349307	0	0.1260806916426513	
external	STS1	STS	881.0	0.055770082927138066	0	MS&E180	MS&E	1010.0	0.06393619041590175	0	0.12599318955732122	
external	PHYSICS44	PHYSICS	890.0	0.056339811356586694	0	CHEM35	CHEM	2092.0	0.13243020826739255	0	0.1258426966292135	
external	PHYSICS42	PHYSICS	1162.0	0.07355827055770083	0	BIO41	BIO	1388.0	0.08786478445274419	0	0.12564543889845095	
external	MATH42	MATH	1115.0	0.07058302209280243	0	CS103	CS	3319.0	0.21010318414888904	0	0.12556053811659193	
external	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	<END>	special	15797.0	1.0	0	0.12555555555555556	
external	ECON50	ECON	1881.0	0.11907324175476357	0	<END>	special	15797.0	1.0	0	0.12546517809675706	
internal	CS103	CS	3319.0	0.21010318414888904	0	CS108	CS	943.0	0.059694878774450844	0	0.1253389575173245	
external	CHEM35	CHEM	2092.0	0.13243020826739255	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.12523900573613767	
external	CHEM36	CHEM	969.0	0.06134076090396911	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.12487100103199174	
external	MATH53	MATH	1810.0	0.11457871747800215	0	CS106A	CS	7270.0	0.4602139646768374	0	0.12486187845303867	
external	MATH51	MATH	5086.0	0.3219598657973033	0	CHEM35	CHEM	2092.0	0.13243020826739255	0	0.12465591820684231	
external	MATH21	MATH	1633.0	0.10337405836551244	0	CHEM35	CHEM	2092.0	0.13243020826739255	0	0.12431108389467238	
external	CHEM131	CHEM	1442.0	0.09128315502943597	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.12413314840499307	
external	CHEM31A	CHEM	2894.0	0.18319934164714818	0	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	0.1240497581202488	
internal	PSYCH30	PSYCH	928.0	0.058745331392036464	0	PSYCH45	PSYCH	891.0	0.05640311451541432	0	0.12392241379310345	
external	BIO42	BIO	1196.0	0.0757105779578401	0	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	0.12374581939799331	
external	PHYSICS22	PHYSICS	987.0	0.062480217762866365	0	HUMBIO197	HUMBIO	886.0	0.05608659872127619	0	0.12360688956433637	
external	HUMBIO3B	HUMBIO	1353.0	0.0856491738937773	0	CHEM36	CHEM	969.0	0.06134076090396911	0	0.12342941611234294	
external	CHEM31B	CHEM	2540.0	0.16079002342216878	0	<END>	special	15797.0	1.0	0	0.12322834645669291	
external	CHEM33	CHEM	3118.0	0.1973792492245363	0	CS106B	CS	5006.0	0.31689561309109326	0	0.12315586914688903	
external	CHEM31X	CHEM	1251.0	0.0791922516933595	0	HUMBIO2A	HUMBIO	1548.0	0.09799328986516427	0	0.12310151878497202	
external	MED160	MED	805.0	0.05095904285623853	0	CHEM131	CHEM	1442.0	0.09128315502943597	0	0.12298136645962733	
internal	CS2C	CS	862.0	0.05456732290941318	0	CS107	CS	3393.0	0.21478761790213333	0	0.12296983758700696	
external	MATH51	MATH	5086.0	0.3219598657973033	0	ECON102A	ECON	1589.0	0.10058871937709692	0	0.12288635469917421	
external	MATH42	MATH	1115.0	0.07058302209280243	0	ECON50	ECON	1881.0	0.11907324175476357	0	0.12286995515695068	
external	ENGR40M	ENGR	1124.0	0.07115275052225106	0	CS161	CS	1990.0	0.12597328606697475	0	0.12277580071174377	
internal	CS107	CS	3393.0	0.21478761790213333	0	CS124	CS	1046.0	0.06621510413369627	0	0.12231063955201886	
internal	CS145	CS	818.0	0.05178198392099766	0	CS109	CS	2672.0	0.16914604038741532	0	0.12224938875305623	
external	MATH53	MATH	1810.0	0.11457871747800215	0	<END>	special	15797.0	1.0	0	0.12209944751381216	
external	CHEM36	CHEM	969.0	0.06134076090396911	0	CS106A	CS	7270.0	0.4602139646768374	0	0.1217750257997936	
internal	CS221	CS	1062.0	0.06722795467493828	0	CS142	CS	1238.0	0.07836931062860036	0	0.12146892655367232	
external	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	CS109	CS	2672.0	0.16914604038741532	0	0.12145214521452145	
external	HUMBIO3A	HUMBIO	1369.0	0.0866620244350193	0	CHEM36	CHEM	969.0	0.06134076090396911	0	0.1212563915266618	
external	BIO44X	BIO	1064.0	0.06735456099259353	0	MED160	MED	805.0	0.05095904285623853	0	0.1212406015037594	
external	HUMBIO3B	HUMBIO	1353.0	0.0856491738937773	0	CHEM135	CHEM	981.0	0.06210039880990061	0	0.12121212121212122	
external	MATH41	MATH	876.0	0.05545356713299994	0	CME100	CME	2153.0	0.1362917009558777	0	0.12100456621004566	
external	POLISCI1	POLISCI	918.0	0.05811229980376021	0	CS106A	CS	7270.0	0.4602139646768374	0	0.12091503267973856	
external	CHEM33	CHEM	3118.0	0.1973792492245363	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.1209108402822322	
external	MS&E472	MS&E	2238.0	0.14167246945622586	0	ECON50	ECON	1881.0	0.11907324175476357	0	0.12064343163538874	
external	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	CS106B	CS	5006.0	0.31689561309109326	0	0.12046204620462046	
external	EARTHSYS10	EARTHSYS	966.0	0.06115085142748623	0	CS106A	CS	7270.0	0.4602139646768374	0	0.12008281573498965	
internal	CS145	CS	818.0	0.05178198392099766	0	CS110	CS	1927.0	0.12198518706083433	0	0.1198044009779951	
external	CHEM36	CHEM	969.0	0.06134076090396911	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.1197110423116615	
external	ECON50	ECON	1881.0	0.11907324175476357	0	CS106B	CS	5006.0	0.31689561309109326	0	0.11961722488038277	
external	CHEM31X	CHEM	1251.0	0.0791922516933595	0	HUMBIO2B	HUMBIO	1520.0	0.09622080141799076	0	0.11910471622701839	
internal	CS1C	CS	1700.0	0.10761537000696335	0	CS107	CS	3393.0	0.21478761790213333	0	0.1188235294117647	
external	CHEM33	CHEM	3118.0	0.1973792492245363	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.11866581141757537	
external	ENGR40	ENGR	835.0	0.052858137621067294	0	CS107	CS	3393.0	0.21478761790213333	0	0.118562874251497	
external	ECON1	ECON	3028.0	0.19168196493005002	0	CS107	CS	3393.0	0.21478761790213333	0	0.11856010568031704	
external	HUMBIO3A	HUMBIO	1369.0	0.0866620244350193	0	CHEM135	CHEM	981.0	0.06210039880990061	0	0.1183345507669832	
external	ENGR40M	ENGR	1124.0	0.07115275052225106	0	CS107	CS	3393.0	0.21478761790213333	0	0.11832740213523131	
external	PHYSICS24	PHYSICS	955.0	0.060454516680382354	0	HUMBIO197	HUMBIO	886.0	0.05608659872127619	0	0.11832460732984293	
external	MATH21	MATH	1633.0	0.10337405836551244	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.11818738518064911	
external	CME102	CME	1447.0	0.09159967082357409	0	ENGR30	ENGR	833.0	0.052731531303412044	0	0.11817553559087768	
external	CME102	CME	1447.0	0.09159967082357409	0	ENGR40M	ENGR	1124.0	0.07115275052225106	0	0.11817553559087768	
internal	CS103	CS	3319.0	0.21010318414888904	0	CS124	CS	1046.0	0.06621510413369627	0	0.11810786381440193	
external	BIO42	BIO	1196.0	0.0757105779578401	0	PHYSICS44	PHYSICS	890.0	0.056339811356586694	0	0.11789297658862877	
external	ECON1A	ECON	1604.0	0.1015382667595113	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.11783042394014963	
external	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.11777777777777777	
internal	CS108	CS	943.0	0.059694878774450844	0	CS147	CS	870.0	0.05507374818003418	0	0.11770943796394485	
external	CHEM36	CHEM	969.0	0.06134076090396911	0	MED160	MED	805.0	0.05095904285623853	0	0.11764705882352941	
external	MATH21	MATH	1633.0	0.10337405836551244	0	CS106B	CS	5006.0	0.31689561309109326	0	0.11757501530924679	
external	MATH21	MATH	1633.0	0.10337405836551244	0	HUMBIO4A	HUMBIO	1324.0	0.08381338228777616	0	0.11757501530924679	
internal	PSYCH30	PSYCH	928.0	0.058745331392036464	0	PSYCH80	PSYCH	871.0	0.055137051338861806	0	0.11745689655172414	
external	ENGR40M	ENGR	1124.0	0.07115275052225106	0	CS103	CS	3319.0	0.21010318414888904	0	0.11743772241992882	
external	BIO42	BIO	1196.0	0.0757105779578401	0	CS106A	CS	7270.0	0.4602139646768374	0	0.11705685618729098	
external	PHYSICS42	PHYSICS	1162.0	0.07355827055770083	0	MATH53	MATH	1810.0	0.11457871747800215	0	0.11703958691910499	
external	ENGR40M	ENGR	1124.0	0.07115275052225106	0	CS110	CS	1927.0	0.12198518706083433	0	0.11654804270462633	
external	CS105	CS	1476.0	0.09343546242957523	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.11653116531165311	
external	MATH21	MATH	1633.0	0.10337405836551244	0	HUMBIO4B	HUMBIO	1299.0	0.08223080331708552	0	0.11635027556644213	
external	PHYSICS42	PHYSICS	1162.0	0.07355827055770083	0	CS107	CS	3393.0	0.21478761790213333	0	0.11617900172117039	
external	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	CS106A	CS	7270.0	0.4602139646768374	0	0.11617161716171617	
external	SPANLANG3	SPANLANG	1552.0	0.09824650250047477	0	CS106A	CS	7270.0	0.4602139646768374	0	0.11597938144329897	
external	HUMBIO3A	HUMBIO	1369.0	0.0866620244350193	0	<END>	special	15797.0	1.0	0	0.1154127100073046	
external	ECON1B	ECON	893.0	0.05652972083306957	0	MATH51	MATH	5086.0	0.3219598657973033	0	0.11534154535274356	
external	MATH41	MATH	876.0	0.05545356713299994	0	BIO41	BIO	1388.0	0.08786478445274419	0	0.11529680365296803	
external	MATH42	MATH	1115.0	0.07058302209280243	0	CS107	CS	3393.0	0.21478761790213333	0	0.1147982062780269	
external	PHYSICS44	PHYSICS	890.0	0.056339811356586694	0	ENGR14	ENGR	1453.0	0.09197948977653984	0	0.1146067415730337	
external	PHYSICS22	PHYSICS	987.0	0.062480217762866365	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.11448834853090173	
external	HUMBIO2B	HUMBIO	1520.0	0.09622080141799076	0	BIO44X	BIO	1064.0	0.06735456099259353	0	0.11447368421052631	
